,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Centre,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
433,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,433,00:25,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",45,,51 (+6),,Centre 45-51 (-6),,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",4,jumper,good,Centre,abigail wehby,2,25
434,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,434,00:25,,,,,"FOUL  by FUJII,MISA",,,"FOUL  by FUJII,MISA",4,foul,,birmingham-so.,misa fujii,,25
435,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,435,00:25,"GOOD FT by WEHBY,ABIGAIL",46,,51 (+5),,Centre 46-51 (-5),,"GOOD FT by WEHBY,ABIGAIL",4,free throw,good,Centre,abigail wehby,1,25
436,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,436,00:25,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,25
437,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,437,00:25,"SUB IN by JENNINGS,RACHEL",,,,,,,"SUB IN by JENNINGS,RACHEL",4,subbing in,,Centre,rachel jennings,,25
438,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,438,00:25,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,birmingham-so.,,,25
439,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,439,00:22,,,,,"TURNOVER  by LEE,SAMANTHA",,,"TURNOVER  by LEE,SAMANTHA",4,turnover,,birmingham-so.,samantha lee,,22
440,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,440,00:22,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,22
441,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,441,00:22,"SUB OUT by JENNINGS,RACHEL",,,,,,,"SUB OUT by JENNINGS,RACHEL",4,subbing out,,Centre,rachel jennings,,22
442,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,442,00:22,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,22
443,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,443,00:19,,,,,"SUB OUT by LEE,SAMANTHA",,,"SUB OUT by LEE,SAMANTHA",4,subbing out,,birmingham-so.,samantha lee,,19
444,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,444,00:19,,,,,"SUB IN by MANUEL,CHAMETRIA",,,"SUB IN by MANUEL,CHAMETRIA",4,subbing in,,birmingham-so.,chametria manuel,,19
445,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,445,00:19,,,,,"FOUL  by BLACK,DERIENNE",,,"FOUL  by BLACK,DERIENNE",4,foul,,birmingham-so.,derienne black,,19
446,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,446,00:15,"MISS 3PTR by WEHBY,ABIGAIL",,,,,,,"MISS 3PTR by WEHBY,ABIGAIL",4,three pointer,missed,Centre,abigail wehby,,15
447,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,447,--,,,,,"REBOUND DEF by OLSEN,EMILEE",,,"REBOUND DEF by OLSEN,EMILEE",4,defensive rebound,,birmingham-so.,emilee olsen,,
448,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,448,00:14,"FOUL  by MURRAY,KYLEE",,,,,,,"FOUL  by MURRAY,KYLEE",4,foul,,Centre,kylee murray,,14
449,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,449,00:14,,46,,52 (+6),"GOOD FT by OLSEN,EMILEE(fastbreak)",BSC 46-52 (-6),,"GOOD FT by OLSEN,EMILEE(fastbreak)",4,free throw,good,birmingham-so.,emilee(fastbreak) olsen,1,14
450,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,450,00:14,,,,,"MISS FT by OLSEN,EMILEE(fastbreak)",,,"MISS FT by OLSEN,EMILEE(fastbreak)",4,free throw,missed,birmingham-so.,emilee(fastbreak) olsen,,14
451,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,451,--,"REBOUND DEF by HICKS,ELLEN",,,,,,,"REBOUND DEF by HICKS,ELLEN",4,defensive rebound,,Centre,ellen hicks,,
452,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,452,00:06,"MISS 3PTR by WEHBY,ABIGAIL",,,,,,,"MISS 3PTR by WEHBY,ABIGAIL",4,three pointer,missed,Centre,abigail wehby,,6
453,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,453,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
