,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SUWB,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
556,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,556,00:34,,63,,71 (+8),"GOOD FT by HARTLAGE,MAGGIE",CENTRE_W 63-71 (+8),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,34
557,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,557,00:34,,,,,"MISS FT by HARTLAGE,MAGGIE",,,"MISS FT by HARTLAGE,MAGGIE",2,free throw,missed,Centre,maggie hartlage,,34
558,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,558,--,"REBOUND DEF by HARDIN,MAYA",,,,,,,"REBOUND DEF by HARDIN,MAYA",2,defensive rebound,,spalding university,maya hardin,,
559,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,559,00:29,"MISS 3PTR by COBURN,KELLY",,,,,,,"MISS 3PTR by COBURN,KELLY",2,three pointer,missed,spalding university,kelly coburn,,29
560,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,560,--,,,,,"REBOUND DEF by RHULE,BONNIE",,,"REBOUND DEF by RHULE,BONNIE",2,defensive rebound,,Centre,bonnie rhule,,
561,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,561,00:21,"FOUL  by COBURN,KELLY",,,,,,,"FOUL  by COBURN,KELLY",2,foul,,spalding university,kelly coburn,,21
562,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,562,00:21,,,,,"MISS FT by RHULE,BONNIE",,,"MISS FT by RHULE,BONNIE",2,free throw,missed,Centre,bonnie rhule,,21
563,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,563,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
564,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,564,00:21,,63,,72 (+9),"GOOD FT by RHULE,BONNIE",CENTRE_W 63-72 (+9),,"GOOD FT by RHULE,BONNIE",2,free throw,good,Centre,bonnie rhule,1,21
565,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,565,00:21,"SUB IN by MARTIN,MADDIE",,,,,,,"SUB IN by MARTIN,MADDIE",2,subbing in,,spalding university,maddie martin,,21
566,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,566,00:21,"SUB OUT by GUY,JESSICA",,,,,,,"SUB OUT by GUY,JESSICA",2,subbing out,,spalding university,jessica guy,,21
567,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,567,00:21,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,21
568,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,568,00:21,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,21
569,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,569,00:17,"MISS 3PTR by HAYES,KERSTIN",,,,,,,"MISS 3PTR by HAYES,KERSTIN",2,three pointer,missed,spalding university,kerstin hayes,,17
570,5,spalding,Spalding University,Centre College,72-63,72,63,"36, 36, 72","30, 33, 63",36,36,72,30,33,63,4-1,0-2,11/26/13,Win,94,No Location Recorded,7:00 p.m.,H,570,--,,,,,"REBOUND DEF by GUY,ALANNA",,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
