,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,CCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
479,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,479,--,,,,,"ASSIST  by LUETJEN,BECKY",,,"ASSIST  by LUETJEN,BECKY",2,assist,,colorado college,becky luetjen,,
480,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,480,03:57,"MISS 3PTR by PREWITT,MAGGIE",,,,,,,"MISS 3PTR by PREWITT,MAGGIE",2,three pointer,missed,Centre,maggie prewitt,,237
481,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,481,--,,,,,"REBOUND DEF by HANSEN,SHELBY",,,"REBOUND DEF by HANSEN,SHELBY",2,defensive rebound,,colorado college,shelby hansen,,
482,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,482,03:43,,,,,"MISS 3PTR by HANSEN,SHELBY",,,"MISS 3PTR by HANSEN,SHELBY",2,three pointer,missed,colorado college,shelby hansen,,223
483,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,483,--,,,,,"REBOUND OFF by LUETJEN,BECKY",,,"REBOUND OFF by LUETJEN,BECKY",2,offensive rebound,,colorado college,becky luetjen,,
484,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,484,03:28,,64,,68 (+4),"GOOD JUMPER by STEPHENSON,JORDY",CCW 64-68 (-4),,"GOOD JUMPER by STEPHENSON,JORDY",2,jumper,good,colorado college,jordy stephenson,2,208
485,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,485,03:04,"GOOD JUMPER by WEST,CAILYNN",66,,68 (+2),,CENTRE_W 66-68 (-2),,"GOOD JUMPER by WEST,CAILYNN",2,jumper,good,Centre,cailynn west,2,184
486,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,486,02:57,,,,,"FOUL  by STEPHENSON,JORDY",,,"FOUL  by STEPHENSON,JORDY",2,foul,,colorado college,jordy stephenson,,177
487,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,487,02:57,"SUB IN by HUTER,LAUREN",,,,,,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,177
488,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,488,02:57,"SUB OUT by WEST,CAILYNN",,,,,,,"SUB OUT by WEST,CAILYNN",2,subbing out,,Centre,cailynn west,,177
489,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,489,02:57,,,,,"SUB IN by TYUS,COURTNEY",,,"SUB IN by TYUS,COURTNEY",2,subbing in,,colorado college,courtney tyus,,177
490,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,490,02:57,,,,,"SUB OUT by STEPHENSON,JORDY",,,"SUB OUT by STEPHENSON,JORDY",2,subbing out,,colorado college,jordy stephenson,,177
491,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,491,02:45,"GOOD 3PTR by GOATLEY,JANE",69 (+1),,68,,CENTRE_W 69-68 (+1),,"GOOD 3PTR by GOATLEY,JANE",2,three pointer,good,Centre,jane goatley,3,165
492,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,492,--,"ASSIST  by PREWITT,MAGGIE",,,,,,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
493,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,493,02:29,,,,,"MISS LAYUP by KNAPP,JENNY",,,"MISS LAYUP by KNAPP,JENNY",2,layup,missed,colorado college,jenny knapp,,149
494,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,494,--,"REBOUND DEF by HUTER,LAUREN",,,,,,,"REBOUND DEF by HUTER,LAUREN",2,defensive rebound,,Centre,lauren huter,,
495,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,495,02:22,"MISS LAYUP by PREWITT,MAGGIE",,,,,,,"MISS LAYUP by PREWITT,MAGGIE",2,layup,missed,Centre,maggie prewitt,,142
496,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,496,--,,,,,"REBOUND DEF by KNAPP,JENNY",,,"REBOUND DEF by KNAPP,JENNY",2,defensive rebound,,colorado college,jenny knapp,,
497,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,497,02:13,,,,,"MISS 3PTR by TYUS,COURTNEY",,,"MISS 3PTR by TYUS,COURTNEY",2,three pointer,missed,colorado college,courtney tyus,,133
498,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,498,--,"REBOUND DEF by BENHAM,CHELSEA",,,,,,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
499,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,499,02:06,,,,,"FOUL  by HANSEN,SHELBY",,,"FOUL  by HANSEN,SHELBY",2,foul,,colorado college,shelby hansen,,126
500,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,500,02:06,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,126
501,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,501,02:06,"MISS FT by BENHAM,CHELSEA",,,,,,,"MISS FT by BENHAM,CHELSEA",2,free throw,missed,Centre,chelsea benham,,126
502,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,502,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
503,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,503,02:06,"GOOD FT by BENHAM,CHELSEA",70 (+2),,68,,CENTRE_W 70-68 (+2),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,126
504,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,504,01:46,,,,,"MISS JUMPER by LUETJEN,BECKY",,,"MISS JUMPER by LUETJEN,BECKY",2,jumper,missed,colorado college,becky luetjen,,106
505,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,505,--,"REBOUND DEF by BENHAM,CHELSEA",,,,,,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
506,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,506,01:18,"TURNOVER  by HUTER,LAUREN",,,,,,,"TURNOVER  by HUTER,LAUREN",2,turnover,,Centre,lauren huter,,78
507,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,507,01:18,,,,,"SUB IN by STEPHENSON,JORDY",,,"SUB IN by STEPHENSON,JORDY",2,subbing in,,colorado college,jordy stephenson,,78
508,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,508,01:18,,,,,"SUB OUT by KNAPP,JENNY",,,"SUB OUT by KNAPP,JENNY",2,subbing out,,colorado college,jenny knapp,,78
509,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,509,01:04,,,,,"TURNOVER  by GRADOZ,MARISSA",,,"TURNOVER  by GRADOZ,MARISSA",2,turnover,,colorado college,marissa gradoz,,64
510,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,510,01:03,"STEAL  by BENHAM,CHELSEA",,,,,,,"STEAL  by BENHAM,CHELSEA",2,steal,,Centre,,,63
511,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,511,01:01,"MISS LAYUP by BENHAM,CHELSEA",,,,,,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,61
512,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,512,01:01,,,,,"BLOCK  by LUETJEN,BECKY",,,"BLOCK  by LUETJEN,BECKY",2,block,,colorado college,becky luetjen,,61
513,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,513,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
514,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,514,00:59,"TURNOVER  by GOATLEY,JANE",,,,,,,"TURNOVER  by GOATLEY,JANE",2,turnover,,Centre,jane goatley,,59
515,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,515,00:58,,,,,"STEAL  by LUETJEN,BECKY",,,"STEAL  by LUETJEN,BECKY",2,steal,,colorado college,,,58
516,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,516,00:37,,,,,"MISS LAYUP by HANSEN,SHELBY",,,"MISS LAYUP by HANSEN,SHELBY",2,layup,missed,colorado college,shelby hansen,,37
517,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,517,--,"REBOUND DEF by BENHAM,CHELSEA",,,,,,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
518,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,518,00:25,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,25
519,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,519,00:25,,,,,"SUB IN by RENNECKER,GRACIE",,,"SUB IN by RENNECKER,GRACIE",2,subbing in,,colorado college,gracie rennecker,,25
520,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,520,00:25,,,,,"SUB OUT by HANSEN,SHELBY",,,"SUB OUT by HANSEN,SHELBY",2,subbing out,,colorado college,shelby hansen,,25
521,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,521,00:08,"GOOD JUMPER by BENHAM,CHELSEA",72 (+4),,68,,CENTRE_W 72-68 (+4),,"GOOD JUMPER by BENHAM,CHELSEA",2,jumper,good,Centre,chelsea benham,2,8
