,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,ONUW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
472,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,472,03:37,"TURNOVER  by RICE,MADISON",,,,,,,"TURNOVER  by RICE,MADISON",4,turnover,,Centre,madison rice,,217
473,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,473,03:37,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,217
474,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,474,03:37,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",4,subbing in,,Centre,caroline andreassen,,217
475,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,475,03:37,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",4,subbing out,,Centre,day vance,,217
476,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,476,03:37,"SUB OUT by MOORE,KATIE",,,,,,,"SUB OUT by MOORE,KATIE",4,subbing out,,Centre,katie moore,,217
477,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,477,03:37,,,,,"SUB IN by DIRKSEN,JENNA",,,"SUB IN by DIRKSEN,JENNA",4,subbing in,,ohio northern,jenna dirksen,,217
478,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,478,03:37,,,,,"SUB OUT by HOLLAR,JENNA",,,"SUB OUT by HOLLAR,JENNA",4,subbing out,,ohio northern,jenna hollar,,217
479,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,479,03:22,,,,,"MISS JUMPER by MANLEY,ALYSSA",,,"MISS JUMPER by MANLEY,ALYSSA",4,jumper,missed,ohio northern,alyssa manley,,202
480,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,480,--,,,,,"REBOUND OFF by DIRKSEN,JENNA",,,"REBOUND OFF by DIRKSEN,JENNA",4,offensive rebound,,ohio northern,jenna dirksen,,
481,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,481,03:14,,43,,76 (+33),"GOOD JUMPER by WYSS,TORI(in the paint)",ONUW 43-76 (-33),,"GOOD JUMPER by WYSS,TORI(in the paint)",4,jumper,good,ohio northern,tori wyss,2,194
482,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,482,--,,,,,"ASSIST  by KIRKBRIDE,ALEXIS",,,"ASSIST  by KIRKBRIDE,ALEXIS",4,assist,,ohio northern,alexis kirkbride,,
483,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,483,02:57,"MISS JUMPER by RICE,MADISON",,,,,,,"MISS JUMPER by RICE,MADISON",4,jumper,missed,Centre,madison rice,,177
484,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,484,--,,,,,"REBOUND DEF by DIRKSEN,JENNA",,,"REBOUND DEF by DIRKSEN,JENNA",4,defensive rebound,,ohio northern,jenna dirksen,,
485,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,485,02:41,,,,,"MISS JUMPER by RAKER,CHEYENNE",,,"MISS JUMPER by RAKER,CHEYENNE",4,jumper,missed,ohio northern,cheyenne raker,,161
486,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,486,--,,,,,"REBOUND OFF by WYSS,TORI",,,"REBOUND OFF by WYSS,TORI",4,offensive rebound,,ohio northern,tori wyss,,
487,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,487,02:35,,43,,78 (+35),"GOOD LAYUP by RAKER,CHEYENNE(in the paint)",ONUW 43-78 (-35),,"GOOD LAYUP by RAKER,CHEYENNE(in the paint)",4,layup,good,ohio northern,cheyenne raker,2,155
488,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,488,--,,,,,"ASSIST  by WYSS,TORI",,,"ASSIST  by WYSS,TORI",4,assist,,ohio northern,tori wyss,,
489,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,489,02:23,,,,,"FOUL  by KIRKBRIDE,ALEXIS",,,"FOUL  by KIRKBRIDE,ALEXIS",4,foul,,ohio northern,alexis kirkbride,,143
490,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,490,02:23,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",4,subbing in,,Centre,day vance,,143
491,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,491,02:23,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,143
492,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,492,02:21,"MISS 3PTR by LEWIS,KENDALL",,,,,,,"MISS 3PTR by LEWIS,KENDALL",4,three pointer,missed,Centre,kendall lewis,,141
493,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,493,--,"REBOUND OFF by ANDREASSEN,CAROLINE",,,,,,,"REBOUND OFF by ANDREASSEN,CAROLINE",4,offensive rebound,,Centre,caroline andreassen,,
494,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,494,01:59,"GOOD JUMPER by ANDREASSEN,CAROLINE(in the paint)",45,,78 (+33),,CENTRE-W 45-78 (-33),,"GOOD JUMPER by ANDREASSEN,CAROLINE(in the paint)",4,jumper,good,Centre,caroline andreassen,2,119
495,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,495,01:45,"FOUL  by SCHAD,OLIVIA",,,,,,,"FOUL  by SCHAD,OLIVIA",4,foul,,Centre,olivia schad,,105
496,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,496,01:45,,45,,79 (+34),"GOOD FT by MANLEY,ALYSSA",ONUW 45-79 (-34),,"GOOD FT by MANLEY,ALYSSA",4,free throw,good,ohio northern,alyssa manley,1,105
497,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,497,01:45,,,,,"MISS FT by MANLEY,ALYSSA",,,"MISS FT by MANLEY,ALYSSA",4,free throw,missed,ohio northern,alyssa manley,,105
498,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,498,--,"REBOUND DEF by ANDREASSEN,CAROLINE",,,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",4,defensive rebound,,Centre,caroline andreassen,,
499,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,499,01:45,,,,,"SUB IN by HOLLAR,JENNA",,,"SUB IN by HOLLAR,JENNA",4,subbing in,,ohio northern,jenna hollar,,105
500,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,500,01:45,,,,,"SUB OUT by DIRKSEN,JENNA",,,"SUB OUT by DIRKSEN,JENNA",4,subbing out,,ohio northern,jenna dirksen,,105
501,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,501,01:32,"TURNOVER  by VANCE,DAY",,,,,,,"TURNOVER  by VANCE,DAY",4,turnover,,Centre,day vance,,92
502,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,502,01:21,,45,,81 (+36),"GOOD LAYUP by RAKER,CHEYENNE(fastbreak)(in the paint)",ONUW 45-81 (-36),,"GOOD LAYUP by RAKER,CHEYENNE(fastbreak)(in the paint)",4,layup,good,ohio northern,cheyenne(fastbreak) raker,2,81
503,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,503,--,,,,,"ASSIST  by HOLLAR,JENNA",,,"ASSIST  by HOLLAR,JENNA",4,assist,,ohio northern,jenna hollar,,
504,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,504,01:10,"GOOD LAYUP by LEWIS,KENDALL(in the paint)",47,,81 (+34),,CENTRE-W 47-81 (-34),,"GOOD LAYUP by LEWIS,KENDALL(in the paint)",4,layup,good,Centre,kendall lewis,2,70
505,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,505,00:42,,47,,83 (+36),"GOOD JUMPER by RAKER,CHEYENNE",ONUW 47-83 (-36),,"GOOD JUMPER by RAKER,CHEYENNE",4,jumper,good,ohio northern,cheyenne raker,2,42
506,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,506,--,,,,,"ASSIST  by MANLEY,ALYSSA",,,"ASSIST  by MANLEY,ALYSSA",4,assist,,ohio northern,alyssa manley,,
507,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,507,00:20,"MISS JUMPER by ANDREASSEN,CAROLINE",,,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",4,jumper,missed,Centre,caroline andreassen,,20
508,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,508,00:20,,,,,"BLOCK  by RAKER,CHEYENNE",,,"BLOCK  by RAKER,CHEYENNE",4,block,,ohio northern,cheyenne raker,,20
509,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,509,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
510,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,510,00:15,"TURNOVER  by LEWIS,KENDALL",,,,,,,"TURNOVER  by LEWIS,KENDALL",4,turnover,,Centre,kendall lewis,,15
511,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,511,00:12,,,,,"STEAL  by MANLEY,ALYSSA",,,"STEAL  by MANLEY,ALYSSA",4,steal,,ohio northern,,,12
512,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,512,00:09,"FOUL  by SCHAD,OLIVIA",,,,,,,"FOUL  by SCHAD,OLIVIA",4,foul,,Centre,olivia schad,,9
513,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,513,00:09,,47,,84 (+37),"GOOD FT by MANLEY,ALYSSA",ONUW 47-84 (-37),,"GOOD FT by MANLEY,ALYSSA",4,free throw,good,ohio northern,alyssa manley,1,9
514,6,ohio-northern,Centre,Ohio Northern,47-85,47,85,"14, 8, 15, 10, 47","19, 22, 15, 29, 85",14,8,15,10,47,19,22,15,29,85,1-5,3-2,11/29/15,Lose,156,No Location Recorded,2 p.m.,A,514,00:09,,47,,85 (+38),"GOOD FT by MANLEY,ALYSSA",ONUW 47-85 (-38),,"GOOD FT by MANLEY,ALYSSA",4,free throw,good,ohio northern,alyssa manley,1,9
